group,id,course,semester,grade
1,856,Mechanical Engineering and Vehicle Repair,1,11
1,856,Mechanical Engineering and Vehicle Repair,1,8
1,856,Mechanical Engineering and Vehicle Repair,1,8
1,856,Mechanical Engineering and Vehicle Repair,1,10
1,856,Moral Philosophy and Ethical Decision-Making,2,6
1,856,Moral Philosophy and Ethical Decision-Making,2,7
1,856,Moral Philosophy and Ethical Decision-Making,2,9
1,856,Moral Philosophy and Ethical Decision-Making,2,8
1,856,Moral Philosophy and Ethical Decision-Making,2,11
1,856,Moral Philosophy and Ethical Decision-Making,2,8
1,856,Post-Apocalyptic History and Archaeology,1,5.5
1,856,Post-Apocalyptic History and Archaeology,1,13
1,856,Radiation Ecology and Environmental Science,2,11.5
1,856,Radiation Ecology and Environmental Science,2,16
1,856,Radiation Ecology and Environmental Science,2,14
1,856,Radiation Ecology and Environmental Science,2,16.5
1,856,Radiation Ecology and Environmental Science,2,14.5
1,856,Radiation Ecology and Environmental Science,2,15
1,856,Renewable Energy and Sustainable Living,2,18
1,856,Renewable Energy and Sustainable Living,2,13.7
1,856,Renewable Energy and Sustainable Living,2,17
1,856,Renewable Energy and Sustainable Living,2,13.1
1,856,Renewable Energy and Sustainable Living,2,14.1
1,856,Renewable Energy and Sustainable Living,2,12.5
1,856,Renewable Energy and Sustainable Living,2,15.9
1,856,Scavenging and Resource Management,2,9
1,856,Scavenging and Resource Management,2,7
1,856,Scavenging and Resource Management,2,5
1,856,Scavenging and Resource Management,2,6
1,856,Survival Skills and Wilderness Medicine,1,13
1,856,Survival Skills and Wilderness Medicine,1,14
1,856,Survival Skills and Wilderness Medicine,1,13
1,870,Art and Expression in a Post-Apocalyptic World,1,8.3
1,870,Art and Expression in a Post-Apocalyptic World,1,12.9
1,870,Art and Expression in a Post-Apocalyptic World,1,7.3
1,870,Art and Expression in a Post-Apocalyptic World,1,10.4
1,870,Art and Expression in a Post-Apocalyptic World,1,10.1
1,870,Art and Expression in a Post-Apocalyptic World,1,11
1,870,Art and Expression in a Post-Apocalyptic World,1,7.8
1,870,Art and Expression in a Post-Apocalyptic World,1,9.1
1,870,Art and Expression in a Post-Apocalyptic World,1,11.2
1,870,Combat Tactics and Self-Defense,2,14
1,870,Combat Tactics and Self-Defense,2,11
1,870,Combat Tactics and Self-Defense,2,13
1,870,Combat Tactics and Self-Defense,2,14
1,870,Combat Tactics and Self-Defense,2,11
1,870,Combat Tactics and Self-Defense,2,19
1,870,Community Building and Social Organization,1,7
1,870,Community Building and Social Organization,1,9
1,870,Community Building and Social Organization,1,7
1,870,Mechanical Engineering and Vehicle Repair,1,8
1,870,Mechanical Engineering and Vehicle Repair,1,9
1,870,Mechanical Engineering and Vehicle Repair,1,9
1,870,Mechanical Engineering and Vehicle Repair,1,8
1,870,Mechanical Engineering and Vehicle Repair,1,11
1,870,Moral Philosophy and Ethical Decision-Making,2,9
1,870,Moral Philosophy and Ethical Decision-Making,2,7
1,870,Moral Philosophy and Ethical Decision-Making,2,8
1,870,Moral Philosophy and Ethical Decision-Making,2,8
1,870,Moral Philosophy and Ethical Decision-Making,2,8
1,870,Moral Philosophy and Ethical Decision-Making,2,12
1,870,Post-Apocalyptic History and Archaeology,1,9
1,870,Post-Apocalyptic History and Archaeology,1,8.5
1,870,Post-Apocalyptic History and Archaeology,1,11
1,870,Radiation Ecology and Environmental Science,2,9
1,870,Radiation Ecology and Environmental Science,2,15
1,870,Radiation Ecology and Environmental Science,2,14
1,870,Radiation Ecology and Environmental Science,2,13.5
1,870,Radiation Ecology and Environmental Science,2,11.5
1,870,Radiation Ecology and Environmental Science,2,12
1,870,Renewable Energy and Sustainable Living,2,18.1
1,870,Renewable Energy and Sustainable Living,2,14.3
1,870,Renewable Energy and Sustainable Living,2,19.5
1,870,Renewable Energy and Sustainable Living,2,11.2
1,870,Renewable Energy and Sustainable Living,2,12.9
1,870,Renewable Energy and Sustainable Living,2,10.8
1,870,Renewable Energy and Sustainable Living,2,17.7
1,870,Scavenging and Resource Management,2,8
1,870,Scavenging and Resource Management,2,6
1,870,Scavenging and Resource Management,2,10
1,870,Scavenging and Resource Management,2,8
1,870,Survival Skills and Wilderness Medicine,1,14
1,870,Survival Skills and Wilderness Medicine,1,12
1,870,Survival Skills and Wilderness Medicine,1,14
1,870,Survival Skills and Wilderness Medicine,1,11.5
1,883,Art and Expression in a Post-Apocalyptic World,1,6.5
1,883,Art and Expression in a Post-Apocalyptic World,1,9
1,883,Art and Expression in a Post-Apocalyptic World,1,5.9
1,883,Art and Expression in a Post-Apocalyptic World,1,10.3
1,883,Art and Expression in a Post-Apocalyptic World,1,5.5
1,883,Art and Expression in a Post-Apocalyptic World,1,7.6
1,883,Art and Expression in a Post-Apocalyptic World,1,5.7
1,883,Combat Tactics and Self-Defense,2,12
1,883,Combat Tactics and Self-Defense,2,14
1,883,Combat Tactics and Self-Defense,2,10
1,883,Combat Tactics and Self-Defense,2,10
1,883,Combat Tactics and Self-Defense,2,14
1,883,Combat Tactics and Self-Defense,2,12
1,883,Combat Tactics and Self-Defense,2,14
1,883,Community Building and Social Organization,1,9
1,883,Community Building and Social Organization,1,8
1,883,Community Building and Social Organization,1,7
1,883,Community Building and Social Organization,1,9
1,883,Mechanical Engineering and Vehicle Repair,1,12
1,883,Mechanical Engineering and Vehicle Repair,1,11
1,883,Mechanical Engineering and Vehicle Repair,1,11
1,883,Mechanical Engineering and Vehicle Repair,1,8
1,883,Moral Philosophy and Ethical Decision-Making,2,10
1,883,Moral Philosophy and Ethical Decision-Making,2,10
1,883,Moral Philosophy and Ethical Decision-Making,2,11
1,883,Moral Philosophy and Ethical Decision-Making,2,10
1,883,Moral Philosophy and Ethical Decision-Making,2,8
1,883,Moral Philosophy and Ethical Decision-Making,2,7
1,883,Post-Apocalyptic History and Archaeology,1,6
1,883,Post-Apocalyptic History and Archaeology,1,9
1,883,Post-Apocalyptic History and Archaeology,1,7
1,883,Radiation Ecology and Environmental Science,2,13.5
1,883,Radiation Ecology and Environmental Science,2,9.5
1,883,Radiation Ecology and Environmental Science,2,13.5
1,883,Radiation Ecology and Environmental Science,2,9
1,883,Radiation Ecology and Environmental Science,2,12
1,883,Radiation Ecology and Environmental Science,2,15.5
1,883,Renewable Energy and Sustainable Living,2,12.6
1,883,Renewable Energy and Sustainable Living,2,11.9
1,883,Renewable Energy and Sustainable Living,2,14.5
1,883,Renewable Energy and Sustainable Living,2,11.1
1,883,Renewable Energy and Sustainable Living,2,12.3
1,883,Renewable Energy and Sustainable Living,2,13.2
1,883,Renewable Energy and Sustainable Living,2,13.5
1,883,Scavenging and Resource Management,2,7
1,883,Scavenging and Resource Management,2,9
1,883,Scavenging and Resource Management,2,8
1,883,Scavenging and Resource Management,2,7
1,883,Survival Skills and Wilderness Medicine,1,13
1,883,Survival Skills and Wilderness Medicine,1,11
1,883,Survival Skills and Wilderness Medicine,1,11.5
1,883,Survival Skills and Wilderness Medicine,1,14.5
1,907,Art and Expression in a Post-Apocalyptic World,1,9.2
1,907,Art and Expression in a Post-Apocalyptic World,1,9.7
1,907,Art and Expression in a Post-Apocalyptic World,1,7.2
1,907,Art and Expression in a Post-Apocalyptic World,1,11
1,907,Art and Expression in a Post-Apocalyptic World,1,8.9
1,907,Art and Expression in a Post-Apocalyptic World,1,10.9
1,907,Art and Expression in a Post-Apocalyptic World,1,9.9
1,907,Art and Expression in a Post-Apocalyptic World,1,7.3
1,907,Combat Tactics and Self-Defense,2,11
1,907,Combat Tactics and Self-Defense,2,15
1,907,Combat Tactics and Self-Defense,2,11
1,907,Combat Tactics and Self-Defense,2,11
1,907,Combat Tactics and Self-Defense,2,13
1,907,Combat Tactics and Self-Defense,2,15
1,907,Combat Tactics and Self-Defense,2,17
1,907,Community Building and Social Organization,1,9
1,907,Community Building and Social Organization,1,9
1,907,Community Building and Social Organization,1,10
1,907,Community Building and Social Organization,1,9
1,907,Mechanical Engineering and Vehicle Repair,1,10
1,907,Mechanical Engineering and Vehicle Repair,1,9
1,907,Mechanical Engineering and Vehicle Repair,1,12
1,907,Mechanical Engineering and Vehicle Repair,1,9
1,907,Moral Philosophy and Ethical Decision-Making,2,10
1,907,Moral Philosophy and Ethical Decision-Making,2,10
1,907,Moral Philosophy and Ethical Decision-Making,2,10
1,907,Moral Philosophy and Ethical Decision-Making,2,8
1,907,Moral Philosophy and Ethical Decision-Making,2,6
1,907,Post-Apocalyptic History and Archaeology,1,11
1,907,Post-Apocalyptic History and Archaeology,1,6
1,907,Post-Apocalyptic History and Archaeology,1,8.5
1,907,Radiation Ecology and Environmental Science,2,16
1,907,Radiation Ecology and Environmental Science,2,13.5
1,907,Radiation Ecology and Environmental Science,2,9
1,907,Radiation Ecology and Environmental Science,2,15
1,907,Radiation Ecology and Environmental Science,2,13.5
1,907,Radiation Ecology and Environmental Science,2,12
1,907,Renewable Energy and Sustainable Living,2,14.6
1,907,Renewable Energy and Sustainable Living,2,10.1
1,907,Renewable Energy and Sustainable Living,2,10.9
1,907,Renewable Energy and Sustainable Living,2,8.6
1,907,Renewable Energy and Sustainable Living,2,13.6
1,907,Renewable Energy and Sustainable Living,2,13.8
1,907,Renewable Energy and Sustainable Living,2,12.5
1,907,Scavenging and Resource Management,2,8
1,907,Scavenging and Resource Management,2,7
1,907,Scavenging and Resource Management,2,8
1,907,Scavenging and Resource Management,2,7
1,907,Survival Skills and Wilderness Medicine,1,13
1,907,Survival Skills and Wilderness Medicine,1,11.5
1,907,Survival Skills and Wilderness Medicine,1,13.5
1,907,Survival Skills and Wilderness Medicine,1,13
1,925,Art and Expression in a Post-Apocalyptic World,1,4
1,925,Art and Expression in a Post-Apocalyptic World,1,8.1
1,925,Art and Expression in a Post-Apocalyptic World,1,9.9
1,925,Art and Expression in a Post-Apocalyptic World,1,8.7
1,925,Art and Expression in a Post-Apocalyptic World,1,9.4
1,925,Art and Expression in a Post-Apocalyptic World,1,8.6
1,925,Art and Expression in a Post-Apocalyptic World,1,9.6
1,925,Art and Expression in a Post-Apocalyptic World,1,10.1
1,925,Art and Expression in a Post-Apocalyptic World,1,8
1,925,Combat Tactics and Self-Defense,2,12
1,925,Combat Tactics and Self-Defense,2,14
1,925,Combat Tactics and Self-Defense,2,12
1,925,Combat Tactics and Self-Defense,2,10
1,925,Combat Tactics and Self-Defense,2,12
1,925,Combat Tactics and Self-Defense,2,11
1,925,Combat Tactics and Self-Defense,2,14
1,925,Community Building and Social Organization,1,7
1,925,Community Building and Social Organization,1,8
1,925,Community Building and Social Organization,1,8
1,925,Community Building and Social Organization,1,7
1,925,Mechanical Engineering and Vehicle Repair,1,12
1,925,Mechanical Engineering and Vehicle Repair,1,10
1,925,Mechanical Engineering and Vehicle Repair,1,9
1,925,Mechanical Engineering and Vehicle Repair,1,10
1,925,Mechanical Engineering and Vehicle Repair,1,9
1,925,Moral Philosophy and Ethical Decision-Making,2,7
1,925,Moral Philosophy and Ethical Decision-Making,2,12
1,925,Moral Philosophy and Ethical Decision-Making,2,8
1,925,Moral Philosophy and Ethical Decision-Making,2,11
1,925,Moral Philosophy and Ethical Decision-Making,2,8
1,925,Post-Apocalyptic History and Archaeology,1,10
1,925,Post-Apocalyptic History and Archaeology,1,5
1,925,Post-Apocalyptic History and Archaeology,1,12.5
1,925,Radiation Ecology and Environmental Science,2,12
1,925,Radiation Ecology and Environmental Science,2,11
1,925,Radiation Ecology and Environmental Science,2,12
1,925,Radiation Ecology and Environmental Science,2,11
1,925,Radiation Ecology and Environmental Science,2,12.5
1,925,Radiation Ecology and Environmental Science,2,4
1,925,Renewable Energy and Sustainable Living,2,13.1
1,925,Renewable Energy and Sustainable Living,2,11
1,925,Renewable Energy and Sustainable Living,2,10.9
1,925,Renewable Energy and Sustainable Living,2,15.4
1,925,Renewable Energy and Sustainable Living,2,7.8
1,925,Renewable Energy and Sustainable Living,2,14.4
1,925,Renewable Energy and Sustainable Living,2,16
1,925,Scavenging and Resource Management,2,6
1,925,Scavenging and Resource Management,2,7
1,925,Scavenging and Resource Management,2,7
1,925,Scavenging and Resource Management,2,9
1,925,Survival Skills and Wilderness Medicine,1,11.5
1,925,Survival Skills and Wilderness Medicine,1,14.5
1,925,Survival Skills and Wilderness Medicine,1,12.5
1,925,Survival Skills and Wilderness Medicine,1,13.5
1,960,Art and Expression in a Post-Apocalyptic World,1,9.6
1,960,Art and Expression in a Post-Apocalyptic World,1,8.8
1,960,Art and Expression in a Post-Apocalyptic World,1,9.4
1,960,Art and Expression in a Post-Apocalyptic World,1,9.7
1,960,Art and Expression in a Post-Apocalyptic World,1,11.4
1,960,Art and Expression in a Post-Apocalyptic World,1,11.3
1,960,Art and Expression in a Post-Apocalyptic World,1,7
1,960,Art and Expression in a Post-Apocalyptic World,1,7.9
1,960,Art and Expression in a Post-Apocalyptic World,1,6
1,960,Combat Tactics and Self-Defense,2,12
1,960,Combat Tactics and Self-Defense,2,15
1,960,Combat Tactics and Self-Defense,2,16
1,960,Combat Tactics and Self-Defense,2,11
1,960,Combat Tactics and Self-Defense,2,13
1,960,Community Building and Social Organization,1,8
1,960,Community Building and Social Organization,1,9
1,960,Community Building and Social Organization,1,11
1,960,Community Building and Social Organization,1,9
1,960,Mechanical Engineering and Vehicle Repair,1,9
1,960,Mechanical Engineering and Vehicle Repair,1,8
1,960,Mechanical Engineering and Vehicle Repair,1,10
1,960,Mechanical Engineering and Vehicle Repair,1,9
1,960,Mechanical Engineering and Vehicle Repair,1,9
1,960,Moral Philosophy and Ethical Decision-Making,2,10
1,960,Moral Philosophy and Ethical Decision-Making,2,9
1,960,Moral Philosophy and Ethical Decision-Making,2,8
1,960,Moral Philosophy and Ethical Decision-Making,2,10
1,960,Moral Philosophy and Ethical Decision-Making,2,8
1,960,Moral Philosophy and Ethical Decision-Making,2,7
1,960,Post-Apocalyptic History and Archaeology,1,11
1,960,Post-Apocalyptic History and Archaeology,1,12.5
1,960,Radiation Ecology and Environmental Science,2,6.5
1,960,Radiation Ecology and Environmental Science,2,12.5
1,960,Radiation Ecology and Environmental Science,2,11
1,960,Radiation Ecology and Environmental Science,2,11.5
1,960,Radiation Ecology and Environmental Science,2,9.5
1,960,Renewable Energy and Sustainable Living,2,14.5
1,960,Renewable Energy and Sustainable Living,2,12.4
1,960,Renewable Energy and Sustainable Living,2,16.8
1,960,Renewable Energy and Sustainable Living,2,13.2
1,960,Renewable Energy and Sustainable Living,2,18.8
1,960,Renewable Energy and Sustainable Living,2,11.9
1,960,Scavenging and Resource Management,2,9
1,960,Scavenging and Resource Management,2,7
1,960,Scavenging and Resource Management,2,9
1,960,Scavenging and Resource Management,2,8
1,960,Survival Skills and Wilderness Medicine,1,12
1,960,Survival Skills and Wilderness Medicine,1,12
1,960,Survival Skills and Wilderness Medicine,1,12.5
1,966,Art and Expression in a Post-Apocalyptic World,1,9
1,966,Art and Expression in a Post-Apocalyptic World,1,14.3
1,966,Art and Expression in a Post-Apocalyptic World,1,6.5
1,966,Art and Expression in a Post-Apocalyptic World,1,5.6
1,966,Art and Expression in a Post-Apocalyptic World,1,11.1
1,966,Art and Expression in a Post-Apocalyptic World,1,13
1,966,Art and Expression in a Post-Apocalyptic World,1,9
1,966,Art and Expression in a Post-Apocalyptic World,1,12.1
1,966,Art and Expression in a Post-Apocalyptic World,1,6.6
1,966,Combat Tactics and Self-Defense,2,11
1,966,Combat Tactics and Self-Defense,2,15
1,966,Combat Tactics and Self-Defense,2,9
1,966,Combat Tactics and Self-Defense,2,17
1,966,Combat Tactics and Self-Defense,2,15
1,966,Combat Tactics and Self-Defense,2,14
1,966,Combat Tactics and Self-Defense,2,12
1,966,Community Building and Social Organization,1,7
1,966,Community Building and Social Organization,1,4
